UID,MID,发布时间,微博内容,微博链接,发布者昵称,发布来源,主页链接,转发数,评论数,点赞数,博主昵称,性别,个人签名,粉丝数,关注数,所属IP地址,微博数,是否认证,头像链接,媒体类型,log10,认证类型
"7361954215	","5027284853457183	",2024-4-26 5:46,@评论罗伯特能不能给我一百万,https://weibo.com/7361954215/ObrNPevn1?refer_flag=1001030103_,嘎嘎鸭达达,坚果 R2,https://weibo.com/7361954215?refer_flag=1001030103_,0,0,0,嘎嘎鸭达达,女,,2,140,北京,19,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.810.810.180/0082e0B1ly8hirjykhafsj30mi0migm8.jpg?KID=imgbed,tva&Expires=1714644497&ssig=n80RNHki8%2B",nan,nan,无认证
"7801865048	","5027285402387864	",2024-4-26 5:48,@评论罗伯特：说得很好呢！生活中总会有低谷和高峰，只要我们坚持下去，总会看到希望的阳光,https://weibo.com/7801865048/ObrOIa1bW?refer_flag=1001030103_,_急斜面,iPhone 13,https://weibo.com/7801865048?refer_flag=1001030103_,0,0,0,_急斜面,男,跑了。,51,352,海外,4779,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.1040.1040.180/008vZPv2ly8howk3raal9j30sw0swmzq.jpg?KID=imgbed,tva&Expires=1714644497&ssig=vJuWGAGqqS",nan,nan,无认证
"5092780239	","5027286686629923	",2024-4-26 5:53,在评论罗伯特身上看到了我的影子，和我对喜欢的人犯贱的样子一模一样,https://weibo.com/5092780239/ObrQMrOKf?refer_flag=1001030103_,掷骰子掷出1就逃课,微博轻享版,https://weibo.com/5092780239?refer_flag=1001030103_,0,3,2,掷骰子掷出1就逃课,男,b站@黑月子不会背法条 拍点胶搞点cosplay的快毕业可怜法学生一枚，但是点赞很快,40,246,其他,1586,FALSE,"https://tvax4.sinaimg.cn/crop.0.0.226.226.180/005yEMMLly8hn3h4wzb1hj306a06a747.jpg?KID=imgbed,tva&Expires=1714644496&ssig=1V%2Fr5RtB0p",nan,nan,无认证
"6778748452	","5027286971582604	",2024-4-26 5:54,这个评论罗伯特到底有没有人管,https://weibo.com/6778748452/ObrRf6DHS?refer_flag=1001030103_,好椰好椰椰,iPhone客户端,https://weibo.com/6778748452?refer_flag=1001030103_,0,0,0,好椰好椰椰,女,风雨来临也同行,1,118,其他,874,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.828.828.180/007oKW8sly8hloc3lv91hj30n00n0abu.jpg?KID=imgbed,tva&Expires=1714644495&ssig=2aDPiQrYW6",nan,nan,无认证
"7808682067	","5027287273571901	",2024-4-26 5:55,好想知道路边的小鸟遇到这种恶劣天气该咋整。会被狂风暴雨拍到地上吗，还是说它们的翅膀足够灵活能够保护自己@评论罗伯特回答一下,https://weibo.com/7808682067/ObrRJeZdj?refer_flag=1001030103_,神秘巨星2001,iPhone客户端,https://weibo.com/7808682067?refer_flag=1001030103_,0,3,6,神秘巨星2001,男,"Manifesting is one of my talents, so watch out world.muchlove&hardcore",103,391,其他,2697,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008wsqUXly8hp9oyo16ajj30u00u0gns.jpg?KID=imgbed,tva&Expires=1714644495&ssig=TQpgDedsVA",nan,nan,无认证
"1105382615	","5027288220959732	",2024-4-26 5:59,评论罗伯特真的很会提供情绪价值,https://weibo.com/1105382615/ObrTg41Fy?refer_flag=1001030103_,小辛宝莉,NULL,https://weibo.com/1105382615?refer_flag=1001030103_,0,4,3,小辛宝莉,女,上天安排的最大啦,2663,339,海外,139,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/41e2ccd7ly8hp9b772zxej20e80e80ua.jpg?KID=imgbed,tva&Expires=1714644494&ssig=s09LTDi8OF",nan,nan,无认证
"6357875843	","5027378827363133	",2024-4-26 9:58,#爹的多重宇宙#,https://weibo.com/3672266763/Obtsly8We?refer_flag=1001030103_,钱乐彬挪一挪,微博轻享版,https://weibo.com/6357875843?refer_flag=1001030103_,0,0,0,钱乐彬挪一挪,男,到处要饭(别管我,312,1075,海外,20637,TRUE,"https://tvax3.sinaimg.cn/crop.0.0.884.884.180/006WgZWzly8h6lq46drw8j30ok0ok755.jpg?KID=imgbed,tva&Expires=1714644510&ssig=GmtRqkC4FZ",nan,nan,微博个人认证(黄V)
"1616430541	","5027377874731441	",2024-4-26 10:01,#上海随拍#街头不只是对汽油和速度的印象，还是囤积想象的库场…202404,https://weibo.com/1616430541/ObttCamxl?refer_flag=1001030103_,图个什么,微博网页版,https://weibo.com/1616430541?refer_flag=1001030103_,0,1,0,图个什么,男,职业编辑 独立摄影人,6582,100,上海,152571,FALSE,"https://tva3.sinaimg.cn/crop.0.0.180.180.180/6058c5cdjw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1714644516&ssig=YRClviMShG",nan,nan,无认证
"6357875843	","5027378541103206	",2024-4-26 10:12,我在现场能笑得肛瘘L静候节假日的微博视频,https://weibo.com/3243016761/Obty52YLW?refer_flag=1001030103_,钱乐彬挪一挪,1TB的iPhone 14 Pro Max,https://weibo.com/6357875843?refer_flag=1001030103_,0,0,0,钱乐彬挪一挪,男,到处要饭(别管我,312,1075,海外,20637,TRUE,"https://tvax3.sinaimg.cn/crop.0.0.884.884.180/006WgZWzly8h6lq46drw8j30ok0ok755.jpg?KID=imgbed,tva&Expires=1714644511&ssig=ocAYqz3DjS",nan,nan,微博个人认证(黄V)
"7703573309	","5027377882859044	",2024-4-26 11:32,明天开始打起精神努力生活,https://weibo.com/7703573309/Obu4kDvlS?refer_flag=1001030103_,胶胶塌客,iPhone 15 Pro,https://weibo.com/7703573309?refer_flag=1001030103_,0,1,1,胶胶塌客,女,只能我撒野不能你说不！,135,397,其他,870,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.828.828.180/008plpkply8hoxvjp9lbrj30n00n0wfu.jpg?KID=imgbed,tva&Expires=1714644515&ssig=vl%2BQM572R%2F",nan,nan,无认证
"7416501964	","5027378050629664	",2024-4-26 11:39,#我的少年时代定档#不好意思看到这条热搜第一眼我想起了我们三小只的那部剧再想了一下哦不对那个叫我们的少年时代还能不能有第二部了,https://weibo.com/7822350461/Obu7884Mh?refer_flag=1001030103_,冷月花魂-lalalili,OPPO K9 5G,https://weibo.com/7416501964?refer_flag=1001030103_,0,0,1,冷月花魂-lalalili,女,开心吃?,4,109,其他,330,FALSE,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/0085USXqly8gpwes7sy5tj30ro0ro405.jpg?KID=imgbed,tva&Expires=1714644513&ssig=2VVkWw5aI1",nan,nan,无认证
"5773113090	","5027377152790239	",2024-4-26 11:42,#微博卡片背景#也就是想一夜暴富而已！我正在使用“一夜暴富”会员专属卡片背景，你也快带上吧！O卡片背景：一夜暴富,https://weibo.com/5773113090/Obu8zmis1?refer_flag=1001030103_,和源源看星空,微博会员中心,https://weibo.com/5773113090?refer_flag=1001030103_,0,0,0,和源源看星空,女,王源唯源！说王源！就是不行！,302,1040,河南,7098,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006iHorgly8ho8n6ppr6xj30u00u0428.jpg?KID=imgbed,tva&Expires=1714644521&ssig=h0Vcz16YSE",nan,nan,无认证
"1759178341	","5027378026253284	",2024-4-26 11:51,预告片以这个镜头作为结尾本来就莫名其妙开头是赵远舟单人结尾也是单人前后呼应结果结尾放了一个背影破坏了整个画面的完整度,https://weibo.com/1759178341/Obuc3ib3e?refer_flag=1001030103_,盛貔貅,iPhone客户端,https://weibo.com/1759178341?refer_flag=1001030103_,0,0,0,盛貔貅,女,,300,134,浙江 嘉兴,4204,TRUE,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/68daee65ly8hp34vp2t1rj20e80e8q38.jpg?KID=imgbed,tva&Expires=1714644514&ssig=UW%2BYmDkT9i",nan,nan,微博个人认证(黄V)
"6815163468	","5027377651910679	",2024-4-26 11:52,手机四个电大果粒你好样的,https://weibo.com/6815163468/Obucxa0US?refer_flag=1001030103_,黄桃大果粒批发商,iPhone客户端,https://weibo.com/6815163468?refer_flag=1001030103_,0,2,1,黄桃大果粒批发商,女,喜欢小猪怎么你了 美丽动人果粒大小姐,1278,187,江苏 南京,3232,TRUE,"https://tvax3.sinaimg.cn/crop.0.0.1048.1048.180/007rdJlqly8gzovp6fmuhj30t40t4abz.jpg?KID=imgbed,tva&Expires=1714644517&ssig=1D2TjCAtmp",nan,nan,微博个人认证(黄V)
"6733443541	","5027377295394736	",2024-4-26 11:53,怎么才能呼叫评论罗伯特,https://weibo.com/6733443541/ObucVmDpS?refer_flag=1001030103_,Vinylalcohol_,HUAWEI P30 Pro,https://weibo.com/6733443541?refer_flag=1001030103_,0,0,0,Vinylalcohol_,女,都是些没营养的废话，要不然别看了吧,528,573,福建,16257,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007lGQg5ly8hll8r36lxaj30u00u0jte.jpg?KID=imgbed,tva&Expires=1714644520&ssig=BAbJFuShMQ",nan,nan,无认证
"6904964209	","5027377644832326	",2024-4-26 11:54,怎么罗伯特从来不给我评论,https://weibo.com/6904964209/Obudukh6K?refer_flag=1001030103_,世界上最后一个采蘑菇的小女孩,iPhone客户端,https://weibo.com/6904964209?refer_flag=1001030103_,0,1,0,世界上最后一个采蘑菇的小女孩,男,????????,53,74,其他,813,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/007xiwCtly8h0hqy8r7w0j30e80e8t96.jpg?KID=imgbed,tva&Expires=1714644518&ssig=%2FppLS243Q0",nan,nan,无认证
"3292898380	","5027377626743199	",2024-4-26 11:54,为什么罗伯特会评论你们不评论我,https://weibo.com/3292898380/Obudssidh?refer_flag=1001030103_,一隻鯨,iPhone客户端,https://weibo.com/3292898380?refer_flag=1001030103_,0,1,0,一隻鯨,女,几千天近况幸福吗,1090,972,广东,14532,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/c445a44cly8ha8c3cspwkj20e80e8dgk.jpg?KID=imgbed,tva&Expires=1714644519&ssig=TcD7r8JQJX",nan,nan,无认证
"2293207874	","5027377468148525	",2024-4-26 11:54,罗伯特为啥从来不来评论我捏？,https://weibo.com/2293207874/ObudcybNP?refer_flag=1001030103_,chinmilu,iPhone客户端,https://weibo.com/2293207874?refer_flag=1001030103_,0,3,0,chinmilu,女,中意就keep住，唔中意就delete,454,633,重庆,1089,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.749.749.180/88af9342ly8hj6n2ceh5dj20kt0kt0u5.jpg?KID=imgbed,tva&Expires=1714644519&ssig=AlHthl2m%2BW",nan,nan,无认证
"3203356974	","5027378290234774	",2024-4-26 11:57,你很少评论我我有意见@评论罗伯特,https://weibo.com/3203356974/Obuex0Z4G?refer_flag=1001030103_,看我眼睛里有星星,求好运的iPhone 15,https://weibo.com/3203356974?refer_flag=1001030103_,0,4,1,看我眼睛里有星星,女,不断挣脱牢笼又处处设限,418,404,北京,1341,FALSE,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/beef592ely8hmr25mh3wjj20e80e8q3j.jpg?KID=imgbed,tva&Expires=1714644513&ssig=e2OVtpz9gt",nan,nan,无认证
"5860094431	","5027378211067467	",2024-4-26 11:57,我要当真人版评论罗伯特……,https://weibo.com/5860094431/Obuep4tHd?refer_flag=1001030103_,二麻子0_,HUAWEI MatePad Pro,https://weibo.com/5860094431?refer_flag=1001030103_,0,0,0,二麻子0_,女,,28,147,其他,265,FALSE,"https://tva3.sinaimg.cn/crop.0.0.664.664.180/006oAmg7jw8fc1u9t1dudj30ig0igmxj.jpg?KID=imgbed,tva&Expires=1714644513&ssig=zBZe9bGaue",nan,nan,无认证
"5556856702	","5027378545825698	",2024-4-26 11:58,@评论罗伯特你为什么没有跟我互动过,https://weibo.com/5556856702/ObueWorwS?refer_flag=1001030103_,石叽大王驾到,iPhone 14 Pro,https://weibo.com/5556856702?refer_flag=1001030103_,0,0,1,石叽大王驾到,女,帕叽桑,6048,885,其他,11359,TRUE,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006440h0ly8hhd04zv7djj30u00u041l.jpg?KID=imgbed,tva&Expires=1714644511&ssig=D8BATUecEO",nan,nan,微博个人认证(黄V)
"5191897666	","5027378424186074	",2024-4-26 11:58,活捉@评论罗伯特，哪里都有你,https://weibo.com/5191897666/ObueKhyZk?refer_flag=1001030103_,河里漂了个锤,微博轻享版,https://weibo.com/5191897666?refer_flag=1001030103_,0,0,0,河里漂了个锤,男,没有任何信仰，但我相信因果报应。 ?,197,192,河南 周口,488,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/005FmFKWly8h43d04m52nj30e80e8dgu.jpg?KID=imgbed,tva&Expires=1714644512&ssig=ZsC3suAmVw",nan,nan,无认证
"5487751369	","5027378718050300	",2024-4-26 11:59,罗伯特你为何不来评论我？@评论罗伯特,https://weibo.com/5487751369/ObufdxMfy?refer_flag=1001030103_,iluvcoconut,iPhone客户端,https://weibo.com/5487751369?refer_flag=1001030103_,0,0,0,iluvcoconut,女,镇魂,122,127,广东,650,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.960.960.180/005Zo2ORly8hco53psv2jj30qo0qomzb.jpg?KID=imgbed,tva&Expires=1714644511&ssig=huYo%2F5oks6",nan,nan,无认证
"6968080916	","5027467805068411	",2024-4-26 12:25,要保密哦#凪玲#,https://weibo.com/6397032898/ObupLr39o?refer_flag=1001030103_,传潇大队长,微博网页版,https://weibo.com/6968080916?refer_flag=1001030103_,0,0,0,传潇大队长,女,随便啦,110,739,内蒙古,804,FALSE,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/007Bzm9Sly8hd8rp00n4ij30e80e8q4i.jpg?KID=imgbed,tva&Expires=1714644583&ssig=f1ChhvTu9m",nan,nan,无认证
"5341396292	","5027467783569598	",2024-4-26 17:46,所以，今天中午梦见那个学生，她们骄傲地向我炫耀接下来和你的约会，旁边的人称呼她为你的太太，我心痛极了，只好流浪网鱼去了,https://weibo.com/5341396292/ObwwiDKj9?refer_flag=1001030103_,Pushya陳文涵,iQOO Neo5 生而为赢,https://weibo.com/5341396292?refer_flag=1001030103_,0,0,1,Pushya陳文涵,女,永远的印度女儿Utpalavar?ā? 中文笔名：陳瑃沁（与大名同）， 《西游记》蝎子精原型；《新济公活佛（宫中风云）》中秋凝玉原型。《寻前》婆须蜜,1322,2491,广西,12167,TRUE,"https://tvax3.sinaimg.cn/crop.0.0.959.959.180/005PtXb6ly8h5dn64dporj30qn0qn40m.jpg?KID=imgbed,tva&Expires=1714644583&ssig=9h1KqQGghc",nan,nan,微博个人认证(黄V)
"7444787160	","5027468841583764	",2024-4-26 17:52,多个角度，终于让我看到屏幕了,https://weibo.com/7444787160/ObwyKA5mP?refer_flag=1001030103_,枝寒ys-欧皇版,恋与深空超话,https://weibo.com/7444787160?refer_flag=1001030103_,0,0,0,枝寒ys-欧皇版,女,我把时间送给你当陪伴，来弥补你不为他知的岁月。,9,442,江苏 淮安,3459,FALSE,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0087Pzegly8gsbqw9bxlhj30u00u0adh.jpg?KID=imgbed,tva&Expires=1714644526&ssig=lX6Kx94bEs",nan,nan,无认证
"5810381034	","5027467951343945	",2024-4-26 17:53,为什么罗伯特从来不给我评论。。？,https://weibo.com/5810381034/Obwz95DCx?refer_flag=1001030103_,海盐与周_,iPhone客户端,https://weibo.com/5810381034?refer_flag=1001030103_,0,5,0,海盐与周_,女,天天开心,144,258,其他,879,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006ldLx8ly8hpaf4qwrnij30u00u0wip.jpg?KID=imgbed,tva&Expires=1714644581&ssig=YyrlW%2FQeIx",nan,nan,无认证
"5218651680	","5027467834689057	",2024-4-26 17:53,如果世界上只剩最后一个账号关心我的微博那一定是你罗伯特@评论罗伯特,https://weibo.com/5218651680/ObwyXjFPX?refer_flag=1001030103_,GarethSonnet,iPhone客户端,https://weibo.com/5218651680?refer_flag=1001030103_,0,4,0,GarethSonnet,女,我的素质降低了,70,138,江苏,149,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/005HaVHily8hp3dauipb0j30u00u0q4f.jpg?KID=imgbed,tva&Expires=1714644582&ssig=bj38nzIeLV",nan,nan,无认证
"5795276658	","5027467792226547	",2024-4-26 17:53,每天都觉得在被评论罗伯特性骚扰,https://weibo.com/5795276658/ObwyT9le3?refer_flag=1001030103_,ksnkkz,微博轻享版,https://weibo.com/5795276658?refer_flag=1001030103_,0,0,1,ksnkkz,女,过着一种死得其所的人生,146,912,其他,3441,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.828.828.180/006kcocaly8gwfsbnmuuvj30n00n075q.jpg?KID=imgbed,tva&Expires=1714644583&ssig=PZSmF8du9R",nan,nan,无认证
"5343873856	","5027468458857860	",2024-4-26 17:55,@评论罗伯特左邓是怎么样一对cp,https://weibo.com/5343873856/ObwzXBakI?refer_flag=1001030103_,汜晤漱,iPhone 13 Pro,https://weibo.com/5343873856?refer_flag=1001030103_,0,3,0,汜晤漱,男,能蹲是福???♀? 我是古希腊掌管抽象的打工人,75,589,浙江,5338,TRUE,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/005PElHOly8h2zpuvtjphj30e80e8jsh.jpg?KID=imgbed,tva&Expires=1714644579&ssig=PSSjimdbHa",nan,nan,微博个人认证(黄V)
"5501121276	","5027468333286906	",2024-4-26 17:55,你的系统里有内容审核预防措施吗？@评论罗伯特,https://weibo.com/5501121276/ObwzLdN4C?refer_flag=1001030103_,slie-wdy,一加12 十年旗舰,https://weibo.com/5501121276?refer_flag=1001030103_,0,2,0,slie-wdy,男,科A镇魂厨、galgame爱好者、电影爱好者,46,110,其他,137,FALSE,"https://tva3.sinaimg.cn/crop.0.0.1004.1004.180/0060i8Wwjw8f917913p9gj30rw0rw3zy.jpg?KID=imgbed,tva&Expires=1714644579&ssig=0Da9N1MRUb",nan,nan,无认证
"7770221542	","5027468329880654	",2024-4-26 17:55,听说评论罗伯特是赛博出生,https://weibo.com/7770221542/ObwzKFspo?refer_flag=1001030103_,锦鲤行行好,iPhone客户端,https://weibo.com/7770221542?refer_flag=1001030103_,0,0,0,锦鲤行行好,男,红枕绣鸳鸯， 酣声柳絮长。 蝉鸣风雨后， 庭榭好乘凉。,197,467,江西,1573,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.1077.1077.180/008tR3zUly8hesfr24zztj30tx0tx40t.jpg?KID=imgbed,tva&Expires=1714644580&ssig=WGbL1Qd0Ae",nan,nan,无认证
"7738080327	","5027469239783077	",2024-4-26 17:56,一会儿看球，我应该能赶得上喝茶,https://weibo.com/7738080327/ObwAhbWGd?refer_flag=1001030103_,途船行湖上,荣耀50 5G,https://weibo.com/7738080327?refer_flag=1001030103_,0,0,0,途船行湖上,男,老夫卅载观林容，只画春风不画寒,292,335,天津 河北区,38529,FALSE,"https://tvax4.sinaimg.cn/crop.0.0.960.960.180/008rGcbdly8hp0q7pwutpj30qo0qon37.jpg?KID=imgbed,tva&Expires=1714644523&ssig=YBMAq1DAlu",nan,nan,无认证
"5588462835	","5027468706583726	",2024-4-26 17:56,罗伯特好烦啊，每次评论我的微博我都兴冲冲的打开微博以为是美丽互关，结果都是她。好烦，把我的美丽女网友还给我,https://weibo.com/5588462835/ObwAmrCJ8?refer_flag=1001030103_,公公嬷嬷是原批,微博轻享版,https://weibo.com/5588462835?refer_flag=1001030103_,0,7,11,公公嬷嬷是原批,男,镇魂‖不可结缘，徒增伤悲,643,301,安徽,2537,TRUE,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/0066cCtlly8hp55mxjp1nj30e80e875q.jpg?KID=imgbed,tva&Expires=1714644526&ssig=QiM%2FEJdm6I",nan,nan,微博个人认证(黄V)
"7800874740	","5027468639213340	",2024-4-26 17:56,#杨紫李现国色芳华片花#评论罗伯特真的好损啊，真的怀疑是真人了，新浪故意搞事吧,https://weibo.com/7800874740/ObwAfCEOg?refer_flag=1001030103_,顶流樱木花道,专讲废话的HarmonyOS设备,https://weibo.com/7800874740?refer_flag=1001030103_,12,112,1876,顶流樱木花道,男,评论?黑称?脏话，看到就送你走了。欢迎投稿，真情实感写剧评，不满意的，将就着看吧，骂人的全部反弹你们自己。,66775,325,其他,8602,TRUE,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008vVFSkly8hdceac5sutj30u00u0jth.jpg?KID=imgbed,tva&Expires=1714644527&ssig=NKVSjiRj7%2F",公共媒体,4.824613897,微博个人认证(红V)
"5985736094	","5027468916556111	",2024-4-26 17:57,罗伯特你好，你可以祝福我快快好起来吗？@评论罗伯特,https://weibo.com/5985736094/ObwAHrvxJ?refer_flag=1001030103_,bittersweetiiie_,iPhone 14 Pro Max,https://weibo.com/5985736094?refer_flag=1001030103_,0,10,1,bittersweetiiie_,女,要相信你是最棒的 永远永远,43,1247,山东,1310,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/006x5xoyly8hhmsqn6j4ej30e80e8q3b.jpg?KID=imgbed,tva&Expires=1714644525&ssig=1XKqBW1Fil",nan,nan,无认证
"5776489234	","5027468831888073	",2024-4-26 17:57,为什么罗伯特不评论我呢,https://weibo.com/5776489234/ObwAz7VaN?refer_flag=1001030103_,超噗,iPhone客户端,https://weibo.com/5776489234?refer_flag=1001030103_,0,0,1,超噗,男,,33,253,上海,365,FALSE,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/006iVyJcly8gnl0exrltcj30e80e8t97.jpg?KID=imgbed,tva&Expires=1714644526&ssig=DZTrOYhBxH",nan,nan,无认证
"5236833070	","5027469105564613	",2024-4-26 17:58,最近怎么都是罗伯特评论我？你们怎么回事？我跟你们互关你们还没有机器人跟我互动多？,https://weibo.com/5236833070/ObwB0nlBP?refer_flag=1001030103_,lcarus_y,NULL,https://weibo.com/5236833070?refer_flag=1001030103_,0,4,3,lcarus_y,女,不在也没关系 年年都有夏天 ｜ abo,408,631,其他,20799,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.1072.1072.180/005Ipdvwly8hn2v3sc3dpj30ts0tsade.jpg?KID=imgbed,tva&Expires=1714644525&ssig=%2Fy8p7JyfRs",nan,nan,无认证
"7756232953	","5027469260756880	",2024-4-26 17:59,你知道魅族的未来是什么样子吗@评论罗伯特,https://weibo.com/7756232953/ObwBg3aTK?refer_flag=1001030103_,神户文哉,MEIZU 20 PRO热爱无界,https://weibo.com/7756232953?refer_flag=1001030103_,0,1,1,神户文哉,男,这是个兴趣广泛的家伙啊……,7,1706,其他,882,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.760.760.180/008sUmvvly8hgvj975lm9j30l40l40vh.jpg?KID=imgbed,tva&Expires=1714644522&ssig=J4Cu9DcTzv",nan,nan,无认证
"7634819492	","5027740299822980	",2024-4-26 20:15,#景恒#他们的动作也是同步的，青龙缠绕着神君，好像要准备放组合技一样，好有默契,https://weibo.com/7416918645/ObxuxrIpd?refer_flag=1001030103_,拐卖鼠口,微博网页版,https://weibo.com/7634819492?refer_flag=1001030103_,0,0,0,拐卖鼠口,女,有什么可镇魂的？,145,901,其他,4362,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/008kGVjSly8hp3fqj0redj30e80e8jrm.jpg?KID=imgbed,tva&Expires=1714644607&ssig=x%2BSWXUAmXX",nan,nan,无认证
"2330164732	","5027559094354219	",2024-4-26 23:55,罗伯特你为什么不评论我@评论罗伯特,https://weibo.com/2330164732/ObyW9igJl?refer_flag=1001030103_,yoonjun-,iPhone客户端,https://weibo.com/2330164732?refer_flag=1001030103_,0,3,0,yoonjun-,女,去南极扶摔倒的企鹅,127,426,其他,1453,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/8ae37dfcly8ho3q4bceg2j20u00u0mza.jpg?KID=imgbed,tva&Expires=1714644591&ssig=%2Be815Ocj%2B6",nan,nan,无认证
"7289442732	","5027558997361352	",2024-4-26 23:55,我要等罗伯特评论我,https://weibo.com/7289442732/ObyVZuT1u?refer_flag=1001030103_,xxx18L,iPhone客户端,https://weibo.com/7289442732?refer_flag=1001030103_,0,2,2,xxx18L,女,我！很！开！心！的！,5,21,海外,46,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/007XjL2Yly8hhzgr52s2sj30e80e8aal.jpg?KID=imgbed,tva&Expires=1714644591&ssig=Bm2%2BWhVoB2",nan,nan,无认证
"6562245250	","5027558976392891	",2024-4-26 23:55,请无偿归还@Shake软的橙v@微博客服@微博小秘书@认证服务管家@评论罗伯特,https://weibo.com/6562245250/ObyVXqP59?refer_flag=1001030103_,Shake软,iPhone 14 Pro Max(银色),https://weibo.com/6562245250?refer_flag=1001030103_,0,0,3,Shake软,男,好人有好报?,13531,1563,浙江,2114,TRUE,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/007a6vLkly8hotmeqbltzj30u00u0q7a.jpg?KID=imgbed,tva&Expires=1714644592&ssig=h3j0XfKA%2Fj",公共媒体,4.131329894,微博个人认证(黄V)
"6504192761	","5027559337368181	",2024-4-26 23:56,我不开心，说点开心的话@评论罗伯特,https://weibo.com/6504192761/ObyWxuUND?refer_flag=1001030103_,你知道窝虫小神经病,Redmi K40,https://weibo.com/6504192761?refer_flag=1001030103_,0,1,2,你知道窝虫小神经病,女,再见,43,237,重庆,314,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/0076aVERly8hls6tx00vbj30e80e8gn9.jpg?KID=imgbed,tva&Expires=1714644588&ssig=rtmttp9VYG",nan,nan,无认证
"7519377744	","5027559223597715	",2024-4-26 23:56,【低价小零食】每天对接的弹珠太多，感觉自己像复读机版评论罗伯特，求蛤蜊收稿后的话术教程2473,https://weibo.com/7519377744/ObyWmf5VF?refer_flag=1001030103_,花甲吃一口,nova7Pro你在焦点在,https://weibo.com/7519377744?refer_flag=1001030103_,0,10,19,花甲吃一口,女,画加消协 |tg前请先看置顶→看到会回序号|微博tg需要带图的话请提醒我互关|提问箱没有消息提醒，会清的晚一点,21014,449,湖北,3120,TRUE,"https://tvax1.sinaimg.cn/crop.0.0.115.115.180/008cSxEcly8hobtf496wpj3037037t8i.jpg?KID=imgbed,tva&Expires=1714644590&ssig=R6Gisqv7m8",公共媒体,4.322508728,微博个人认证(红V)
"6108165601	","5027559601085759	",2024-4-26 23:57,我好害怕有点失眠了……@评论罗伯特,https://weibo.com/6108165601/ObyWY4ysf?refer_flag=1001030103_,狐狸坨坨,iPhone客户端,https://weibo.com/6108165601?refer_flag=1001030103_,0,2,1,狐狸坨坨,女,狮子配射手，铁链??拴疯狗? （膏肓版,118,195,山东,642,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006FneU1ly8hoyvrj5h93j30u00u0q4p.jpg?KID=imgbed,tva&Expires=1714644586&ssig=9eLnDNg5P0",nan,nan,无认证
"7768906832	","5027559496485484	",2024-4-26 23:57,试驾四了对不对@评论罗伯特,https://weibo.com/7768906832/ObyWNrdaA?refer_flag=1001030103_,魚echua_,iPhone客户端,https://weibo.com/7768906832?refer_flag=1001030103_,0,0,0,魚echua_,女,懒得时健，全部手滑，直fo暗恋,5,184,其他,135,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008tLxyUly8hp5dx0vtaxj30u00u0n0r.jpg?KID=imgbed,tva&Expires=1714644587&ssig=kVnLlPjNiF",nan,nan,无认证
